spec_version,base_model,bridge_scheme,delta,average_percentile_rank_displacement_pp,epsilon,scope,decile,metric,bound,endpoint_value,solver_status_code,solver_message,max_scenario_sum_residual,max_class_positive_mass_residual,max_overlap_capacity_excess,max_transport_row_margin_residual,max_transport_column_margin_residual,max_positive_self_assessed_balance_transport_capacity_excess,max_nta_rank_positive_margin_residual,transport_cost,rank_displacement_budget_excess,max_rank_bridge_gap,max_rank_bridge_inequality_excess,minimum_decision_variable,numpy_version,scipy_version,solver_method,scientific_status,historical_v6_restricted_lp_reproduced,p1c13_v1_modified,p1c14_v2_modified,p1c15_v3_modified
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,taxable_income_weighted_mean_MTR,min,0.239324165474,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,taxable_income_weighted_mean_MTR,max,0.296421496398,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.232680104643,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,income_tax_liability_weighted_mean_MTR,min,0.260468505645,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.242188076718,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,income_tax_liability_weighted_mean_MTR,max,0.320590783508,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.232680104643,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,pseudo_positive_modeled_annual_income_tax_share,min,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.196025507142,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,pseudo_positive_modeled_annual_income_tax_share,max,0.738145789101,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.242188076718,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,transported_nta_positive_self_assessed_balance_rate,min,0.568781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.196025507142,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,decile,10,transported_nta_positive_self_assessed_balance_rate,max,0.687354234218,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.501380949695,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,overall,,taxable_income_weighted_mean_MTR,min,0.105551842527,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.169033837478,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,overall,,taxable_income_weighted_mean_MTR,max,0.117415114173,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.203628937792,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,overall,,income_tax_liability_weighted_mean_MTR,min,0.114431966603,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.169033837478,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.1,overall,,income_tax_liability_weighted_mean_MTR,max,0.126219260154,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.203628937792,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,pseudo_positive_modeled_annual_income_tax_share,min,0.0854779411765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,pseudo_positive_modeled_annual_income_tax_share,max,0.195828505214,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.189090280688,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,1,transported_nta_positive_self_assessed_balance_rate,max,0.320828505214,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.505560063568,0,0.125,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.171526451604,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.171526451604,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.171526451604,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.171526451604,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,pseudo_positive_modeled_annual_income_tax_share,min,0.14409221902,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,pseudo_positive_modeled_annual_income_tax_share,max,0.48766472735,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.400761016129,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,transported_nta_positive_self_assessed_balance_rate,min,0.01909221902,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.161349320904,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,2,transported_nta_positive_self_assessed_balance_rate,max,0.36266472735,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.35200402537,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.170907777144,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.170907777144,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.170907777144,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.170907777144,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,pseudo_positive_modeled_annual_income_tax_share,min,0.156598513011,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,pseudo_positive_modeled_annual_income_tax_share,max,0.500171021341,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,6.93889390391e-18,0.339435694082,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,transported_nta_positive_self_assessed_balance_rate,min,0.031598513011,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.184015531096,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,3,transported_nta_positive_self_assessed_balance_rate,max,0.375171021341,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,6.93889390391e-18,0.347126143792,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156084983097,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,taxable_income_weighted_mean_MTR,max,0.058968460929,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,8.67361737988e-19,0.175585774669,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156084983097,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,income_tax_liability_weighted_mean_MTR,max,0.0602889317796,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,8.67361737988e-19,0.175585774669,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,pseudo_positive_modeled_annual_income_tax_share,min,0.190499272904,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,pseudo_positive_modeled_annual_income_tax_share,max,0.504604051565,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,1.38777878078e-17,0,0,6.93889390391e-18,0.247612271443,0,0.125,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,transported_nta_positive_self_assessed_balance_rate,min,0.065499272904,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.201315418829,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,4,transported_nta_positive_self_assessed_balance_rate,max,0.409071781234,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.442043826773,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,taxable_income_weighted_mean_MTR,min,0.057606448342,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.250559249826,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,taxable_income_weighted_mean_MTR,max,0.103241125426,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.177443720276,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,income_tax_liability_weighted_mean_MTR,min,0.0587254606102,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.250559249826,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,income_tax_liability_weighted_mean_MTR,max,0.113729890589,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.177443720276,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,pseudo_positive_modeled_annual_income_tax_share,min,0.213769860376,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,pseudo_positive_modeled_annual_income_tax_share,max,0.557342368706,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.274544925354,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,transported_nta_positive_self_assessed_balance_rate,min,0.088769860376,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.209971602411,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,5,transported_nta_positive_self_assessed_balance_rate,max,0.432342368706,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.297853169844,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,taxable_income_weighted_mean_MTR,min,0.0945551847046,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.205219953873,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,taxable_income_weighted_mean_MTR,max,0.153348627649,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.186251246986,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,income_tax_liability_weighted_mean_MTR,min,0.104721210072,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.213219724358,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,income_tax_liability_weighted_mean_MTR,max,0.166077223997,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.179193600607,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,pseudo_positive_modeled_annual_income_tax_share,min,0.235387045814,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.156709686185,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,pseudo_positive_modeled_annual_income_tax_share,max,0.532498042287,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.213219724358,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,transported_nta_positive_self_assessed_balance_rate,min,0.110387045814,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.175351367939,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,6,transported_nta_positive_self_assessed_balance_rate,max,0.453959554144,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.213410502831,0,0.125,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,7,taxable_income_weighted_mean_MTR,min,0.101040597253,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.192335969232,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,7,taxable_income_weighted_mean_MTR,max,0.16445572026,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.237710430444,0,0.125,1.11022302463e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,7,income_tax_liability_weighted_mean_MTR,min,0.114321209827,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.192335969232,0,0.125,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,1,10,0.125,decile,7,income_tax_liability_weighted_mean_MTR,max,0.177198331736,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.237710430444,0,0.125,1.11022302463e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
