decile,decile_code,decile_label,asset_class,reported_item,income_component_code,income_component_label,unit,household_type_code,household_type,household_type_label,raw_value,numeric_value,missing_marker,source_cell,source_row,source_column,source_id,source_stat_inf_id,source_file,source_sha256
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0121,0121_無業,無業,X,,X,Q41834,41834,Q,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0122,0122_有業,有業,3307,3307,,R41834,41834,R,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,013,013_２人以上の大人のみの世帯,２人以上の大人のみの世帯,3362,3362,,S41834,41834,S,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0131,0131_有業者なし,有業者なし,3306,3306,,T41834,41834,T,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0132,0132_有業者１人,有業者１人,3369,3369,,U41834,41834,U,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0133,0133_有業者２人以上,有業者２人以上,3361,3361,,V41834,41834,V,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,014,014_大人２人以上と子供の世帯,大人２人以上と子供の世帯,3339,3339,,W41834,41834,W,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0141,0141_有業者なし,有業者なし,X,,X,X41834,41834,X,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0142,0142_有業者１人,有業者１人,3346,3346,,Y41834,41834,Y,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0143,0143_有業者２人以上,有業者２人以上,3337,3337,,Z41834,41834,Z,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,02,02_世帯主が65歳以上,世帯主が65歳以上,3339,3339,,AA41834,41834,AA,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,021,021_単身世帯,単身世帯,3309,3309,,AB41834,41834,AB,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0211,0211_無業,無業,3310,3310,,AC41834,41834,AC,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0212,0212_有業,有業,3308,3308,,AD41834,41834,AD,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,022,022_２人以上の世帯,２人以上の世帯,3341,3341,,AE41834,41834,AE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0221,0221_有業者なし,有業者なし,3343,3343,,AF41834,41834,AF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,0222,0222_有業者１人以上,有業者１人以上,3341,3341,,AG41834,41834,AG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R1,R1_（再掲）世帯主が66歳未満,（再掲）世帯主が66歳未満,3340,3340,,AH41834,41834,AH,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R11,R11_単身世帯,単身世帯,3291,3291,,AI41834,41834,AI,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R111,R111_無業,無業,3303,3303,,AJ41834,41834,AJ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R112,R112_有業,有業,3291,3291,,AK41834,41834,AK,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R12,R12_大人１人と子供の世帯,大人１人と子供の世帯,3295,3295,,AL41834,41834,AL,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R121,R121_無業,無業,X,,X,AM41834,41834,AM,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R122,R122_有業,有業,3307,3307,,AN41834,41834,AN,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R13,R13_２人以上の大人のみの世帯,２人以上の大人のみの世帯,3369,3369,,AO41834,41834,AO,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R131,R131_有業者なし,有業者なし,3289,3289,,AP41834,41834,AP,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R132,R132_有業者１人,有業者１人,3402,3402,,AQ41834,41834,AQ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R133,R133_有業者２人以上,有業者２人以上,3360,3360,,AR41834,41834,AR,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R14,R14_大人２人以上と子供の世帯,大人２人以上と子供の世帯,3339,3339,,AS41834,41834,AS,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R141,R141_有業者なし,有業者なし,X,,X,AT41834,41834,AT,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R142,R142_有業者１人,有業者１人,3346,3346,,AU41834,41834,AU,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R143,R143_有業者２人以上,有業者２人以上,3337,3337,,AV41834,41834,AV,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R2,R2_（再掲）世帯主が66歳以上,（再掲）世帯主が66歳以上,3333,3333,,AW41834,41834,AW,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R21,R21_単身世帯,単身世帯,3308,3308,,AX41834,41834,AX,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R211,R211_無業,無業,3310,3310,,AY41834,41834,AY,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R212,R212_有業,有業,3307,3307,,AZ41834,41834,AZ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R22,R22_２人以上の世帯,２人以上の世帯,3335,3335,,BA41834,41834,BA,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R221,R221_有業者なし,有業者なし,3345,3345,,BB41834,41834,BB,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R222,R222_有業者１人以上,有業者１人以上,3332,3332,,BC41834,41834,BC,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R3,R3_（再掲）単身世帯,（再掲）単身世帯,3294,3294,,BD41834,41834,BD,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R4,R4_（再掲）大人１人と子供の世帯,（再掲）大人１人と子供の世帯,3295,3295,,BE41834,41834,BE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R5,R5_（再掲）２人以上の大人のみの世帯,（再掲）２人以上の大人のみの世帯,3352,3352,,BF41834,41834,BF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,6,等価可処分所得（従来型算定）,千円,R6,R6_（再掲）大人２人以上と子供の世帯,（再掲）大人２人以上と子供の世帯,3338,3338,,BG41834,41834,BG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,00,00_総世帯,総世帯,3223,3223,,K41835,41835,K,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,01,01_世帯主が65歳未満,世帯主が65歳未満,3223,3223,,L41835,41835,L,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,011,011_単身世帯,単身世帯,3219,3219,,M41835,41835,M,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0111,0111_無業,無業,3203,3203,,N41835,41835,N,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0112,0112_有業,有業,3220,3220,,O41835,41835,O,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,012,012_大人１人と子供の世帯,大人１人と子供の世帯,3232,3232,,P41835,41835,P,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0121,0121_無業,無業,X,,X,Q41835,41835,Q,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0122,0122_有業,有業,3237,3237,,R41835,41835,R,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,013,013_２人以上の大人のみの世帯,２人以上の大人のみの世帯,3227,3227,,S41835,41835,S,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0131,0131_有業者なし,有業者なし,3200,3200,,T41835,41835,T,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0132,0132_有業者１人,有業者１人,3224,3224,,U41835,41835,U,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0133,0133_有業者２人以上,有業者２人以上,3228,3228,,V41835,41835,V,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,014,014_大人２人以上と子供の世帯,大人２人以上と子供の世帯,3223,3223,,W41835,41835,W,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0141,0141_有業者なし,有業者なし,X,,X,X41835,41835,X,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0142,0142_有業者１人,有業者１人,3222,3222,,Y41835,41835,Y,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0143,0143_有業者２人以上,有業者２人以上,3223,3223,,Z41835,41835,Z,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,02,02_世帯主が65歳以上,世帯主が65歳以上,3223,3223,,AA41835,41835,AA,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,021,021_単身世帯,単身世帯,3215,3215,,AB41835,41835,AB,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0211,0211_無業,無業,3203,3203,,AC41835,41835,AC,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0212,0212_有業,有業,3226,3226,,AD41835,41835,AD,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,022,022_２人以上の世帯,２人以上の世帯,3224,3224,,AE41835,41835,AE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0221,0221_有業者なし,有業者なし,3205,3205,,AF41835,41835,AF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0222,0222_有業者１人以上,有業者１人以上,3229,3229,,AG41835,41835,AG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R1,R1_（再掲）世帯主が66歳未満,（再掲）世帯主が66歳未満,3223,3223,,AH41835,41835,AH,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R11,R11_単身世帯,単身世帯,3219,3219,,AI41835,41835,AI,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R111,R111_無業,無業,3198,3198,,AJ41835,41835,AJ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R112,R112_有業,有業,3220,3220,,AK41835,41835,AK,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R12,R12_大人１人と子供の世帯,大人１人と子供の世帯,3232,3232,,AL41835,41835,AL,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R121,R121_無業,無業,X,,X,AM41835,41835,AM,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R122,R122_有業,有業,3237,3237,,AN41835,41835,AN,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R13,R13_２人以上の大人のみの世帯,２人以上の大人のみの世帯,3226,3226,,AO41835,41835,AO,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R131,R131_有業者なし,有業者なし,3178,3178,,AP41835,41835,AP,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R132,R132_有業者１人,有業者１人,3226,3226,,AQ41835,41835,AQ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R133,R133_有業者２人以上,有業者２人以上,3227,3227,,AR41835,41835,AR,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R14,R14_大人２人以上と子供の世帯,大人２人以上と子供の世帯,3223,3223,,AS41835,41835,AS,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R141,R141_有業者なし,有業者なし,X,,X,AT41835,41835,AT,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R142,R142_有業者１人,有業者１人,3222,3222,,AU41835,41835,AU,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R143,R143_有業者２人以上,有業者２人以上,3223,3223,,AV41835,41835,AV,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
6,R06,R06_十分位6,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R2,R2_（再掲）世帯主が66歳以上,（再掲）世帯主が66歳以上,3224,3224,,AW41835,41835,AW,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
